destination,category,user_url,username,stars,time,text
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/117024693062093428443/reviews?hl=en,nina khairunnisa nugrahani,5,5 months ago,"Puas bgt main disini, bersih, nyaman, adem, playground banyak, kamar mandi bersih, ada pengetahuan tumbuhan, dan GRATIS! Cocok bgt buat menyalurkan energi aktif anak2"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/117769537073826418645/reviews?hl=en,Oktaviani Lim,5,8 months ago,"Taman Gajah Wong bisa jadi tempat momong sambil bermain anak yang menyenangkan (gratis)

Taman bermain anak-anak cukup lengkap ada perosotan, ayunan, jungkat-jungkit.

Area hijau & pepohonan rindang, suasana adem meskipun di tengah kota.

Fasilitas penunjang: toilet, penerangan, area duduk, parkiran sepeda.
Banyak tempat untuk duduk

Lengkap dengan edukasi lingkungan: pengelolaan sampah, tamanisasi, kegiatan komunitas untuk pelestarian lingkungan sekitar."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/110526148101034333142/reviews?hl=en,Nadhifa Maizia,5,7 months ago,"Tempat bermain andalan anakku😍
Sejuk, luas, bersih..
Tiap kesini gak mau diajak pulang😁 …"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/101987836095346490074/reviews?hl=en,Ratih Buwono,4,4 months ago,"Jarang ada yg tau trmpat ini, hrsnya dikelola lbh baik lagi. Bagus sih, cuman menara pandangnya kotor & pesing.."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/107054868465447376167/reviews?hl=en,Yuan Yohana,5,7 months ago,"Tempatnya sejuk rindang
Cocok buat tempat main anak²
Jauh dari asap rokok
Yg mau piknik ala ala budget minimal cocok juga kesini"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/108142812165633189500/reviews?hl=en,Muhtamatun Solikhah,5,7 months ago,"Sejuk, banyak suara burung, alat permainan komplit, gratis masuknya. Buat main anak asyik"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/106176251742151133770/reviews?hl=en,AL,3,5 months ago,"Dulu tempat ini jadi tempat faforit karena bersih, terawat, setiap hari dibersihkan, rindang, dan nyaman. Tetapi :
1. Dua minggu lalu ada anak yg seperti terkenana cacar air yg belum benar2 sembuh tapi sama ortunya sudah diajak main kesana. Begitu lihat kami langsung pulang.
2. Hari ini baru duduk kurang dari 5menit ADA NYAMUK YG MUTER2 TERUS DEPAN SAYA. AKHIRNYA BERHASIL DITABOK. Coba perhatikan foto ini, seperti nyampuk Aedes Aegypti. Kamipun langsung pulang"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/108393861414791003553/reviews?hl=en,Pratama Wijaya,5,6 months ago,"Saya tidak menyangka ditengah perkampungan jogja terdapat taman wisata yang begitu terawat, terdapat pepohonan yg rindang cocok untuk lokasi bermain anak anda"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/113558790266492399501/reviews?hl=en,Iin Nurmalia,5,a year ago,"Taman bermain keluarga yang ada ditengah kota Yogya! Masuknya gratis, parkir juga gratis. Masuknya ikutin maps aja pelan-pelan nanti akan sampe.

Banyak mainannya, cukup variatif banget. Teduh, eyup, syahdu, masih banyak pohon, bisa goleran di rumput sambil grounding.

Beberapa spot mungkin terkesan wingit krn pohonya masih rapet bgt dan samping sungai. Tempatnya bersih tiap pagi disapu.

Cocok buat bawa anak dan keluarga. Mendingan bawa bekel meskipun ada yang jual tapi menunya terbatas.

Berharap jogja khususnya Diy punya lebih banyak tempat kaya gini disetiap kecamatan. Pasti bakalan balik lagi kesini, semoga kebersihanya tetep terjaga✨"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/103461061514143843860/reviews?hl=en,Prasetya,5,9 months ago,"Gajah Wong Educational Park jadi salah satu ruang terbuka hijau yang nyaman di tengah kota Yogyakarta. Suasananya adem, banyak pepohonan, dan cocok banget buat santai sore, jogging, atau ajak keluarga piknik kecil-kecilan. Anak-anak bisa main di playground, sementara orang tua bisa duduk di gazebo atau jalan santai di jalur yang sudah disediakan.

Menurut saya, taman ini bukan cuma tempat rekreasi, tapi juga ruang interaksi warga dan edukasi lingkungan. Nilai tambahnya ada di nuansa komunitas yang sering mengadakan kegiatan di sini. Overall, sangat layak dikunjungi kalau ingin suasana tenang tanpa harus keluar jauh dari pusat kota."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/103480699302392623241/reviews?hl=en,Ivan Ardian,5,4 months ago,"salah satu rekomendasi taman bermain untuk anak di jogja selatan, sejuk dan asri."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/109761265185371568827/reviews?hl=en,KOCHENK OREN GANTENG,5,11 months ago,"Tempat bermain anak"" di tengah kota. Tempatnya luas,teduh bersih. Sangat cocok untuk anak-anak. Masuknya gratis. Tidak ada tukang parkir. Wahana mainan anaknya banyak. Ada hewan juga. Lokasi di Gambiran."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/100239465600136897078/reviews?hl=en,Bowo Ardianto,5,8 months ago,"Tempat yang asyik buat bermain anak-anak. Lupakan sejenak gadget. Luoakan game online. Anak-anak bisa bermain sepuasnya disini. Banyak mainan edukatif. Anak bisa belajar mengenal lingkungan juga. Tempatnya yang asri, rimbun dan sejuk membuat nyaman berlama-lama di sini. Mantabz abies !"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/102677836425223125388/reviews?hl=en,Ria Aswin,5,11 months ago,"Tempat ramah anak yang gratis..bakalan sering deh kesini
Banyak permainan, bersih dan rindang
Sedang banyak renov dan penanaman tanaman hias
Semoga setelah direnov jadi lebih bagus dan indah
Gak bingung lagi deh cari tmpat momong anak yg gratis"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/118247392351899902363/reviews?hl=en,Noor Fauziyah Ahmad,5,9 months ago,"Tempat bersih, nyaman dan luas. Sayangnya gaada yang jual makanan jadi harus bawa bekal dari rumah."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/112017951669280088651/reviews?hl=en,Inna Nura,4,a year ago,"Aahh menurutku ini tempat oke banget, kita kesana itu udah dapat udara seger, tempatnya sejuk di tengah kota,  gazebo banyak, kamar mandi bersih dan khusus disabilitas juga di bedakan, murah meriah + ramah di kantong😊
Monggo di agendakan dengan keluarga untuk menyenangkan anak tanpa biaya dan pastinya bundanya happy serta anaknya juga sama😍"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/113435950551419846694/reviews?hl=en,Annisa FWD,5,a year ago,"Salah satu taman terbaik di Jogja!
Sangat ramah anak dengan berbagai pilihan permainan, termasuk egrang, perosotan, berbagai jenis ayunan.

Ada beberapa gazebo. Terdapat toilet dan dekat dengan masjid. Parkir gratis, tanpa tiket masuk.

Terdapat tempat pemilahan sampah dengan detail. Semoga benar-benar terpilah ya.

Terdapat deskripsi beberapa flora untuk edukasi juga.

Kalau akhir pekan dan liburan pasti ramai.

Semoga taman ini semakin bagus dan terjaga fasilitasnya. Pengunjungnya juga bisa menjaga taman ini 🫰"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/111606178813345261595/reviews?hl=en,Emi Lutfiyati,5,a year ago,"Edupark yang perkembangannya bagus bgt, penataannya sekarang apik, cantik, lebih nyaman, mau dateng siang hari nggk akan kepanasan, biar anak2 nggk digigit nyamuk bisa dipakein baju panjang ya bund.. ini gretong bund, bukan murah meriah lagi. Di setiap sudut udh ada tempat sampah, jadi jangan nyampah ya yahbund..."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/113221153175309454284/reviews?hl=en,Muhammad Dani Rizal Rozaki,5,4 months ago,"Cocok buat bermain bersama anak , tempat nyaman , permainan anak banyak pilihan."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/116467788887088704442/reviews?hl=en,Mas fajAR iMUT,5,10 months ago,"Tempat bermain, belajar jalan dan tumbuh. Putri Pertama kami, Naka Azary Maratungga yang terang batinnya sangat senang bermain dan explore Gajah Wong Educational Park. Bersih, tertata dan terawat. Selalu dijaga kebersihannya. Daerah yang patut dicontoh dibeberapa titik di Jogja. Pohon dan tanamannya beragam. Kami suka tempat ini"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/102408375447985256870/reviews?hl=en,Laila Arvida,5,a year ago,"Bagus tamannyaa, didalem area perumahan gitu, area perumahannya jg bersih bgt. Fasilitasnya terbilang lengkap ada toilet, wastafel, mushola. Pas kesana jg bnyk petugas yg lg nyapu jd slalu bersih. Saran kl kesini bawa autan soalnya nyamuknya bnyak bgt. Semoga smkin banyak ruang terbuka kaya gini di DIY."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/111303258328396145982/reviews?hl=en,suryo purnomo edi,5,2 years ago,"Sebuah taman terbuka hijau yang bisa diakses oleh semua orang secara cuma-cuma. Menyuguhkan pemandangan hijau terhampar di tengah padatnya pemukiman Kota Yogyakarta. Untuk menuju kesini harus melewati Perumahan Gambiran. Banyak jalan menuju kesini, hampir semua gang akan berujung kesini. Akses jalan perumahan berupa paving block, kendaraan R2 dan R4 bisa diparkir di tepi jalan sepanjang taman ini tanpa ada pungutan parkir. Menurut tata tertib yang terpampang, jam operasional taman bermain anak adalah jam 07.00-17.00 dan dilarang berdagang disini, jadi harap membawa bekal makanan dan minuman sendiri. Tersedia beberapa gazebo untuk sekedar beristirahat. Di taman ini tersedia fasilitas pendukung seperti gazebo, Playground, spot untuk berswapoto, kata air, kolam ikan dengan patung gajah dan orang (sebagai pengingat legenda nama gajah wong), kandang burung merpati, toilet, masjid yang berada di atas taman. Taman ini lebih cocok sebagai taman bermain anak, anak bisa bebas berlarian dan mencoba aneka permainan. Nampaknya perlu ditingkatkan lagi perawatan taman ini seperti kebersihan kandang merpati, kolam tanpa ikan, kotoran kelelawar di gardu pandang. Tapi secara keseluruhan taman ini telah membantu meningkatkan kesehatan jasmani dan rohani serta membahagiakan anak. Sangat nyaman untuk dikunjungi sebagai alternatif tempat mengasuh anak."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/105281804788371548033/reviews?hl=en,Kirana,5,4 months ago,"Tempat bermain anak yang cukup luas.. Masuknya free, dan bersih...
Untuk yang main kesana pertama kali bawa minyak telon ya terutama jika habis hujan  karena nyamuknya banyak.."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/109752743266764687618/reviews?hl=en,Zura Novia,5,a year ago,"Taman ini berada di komplek perumahan. Tamannya luas, banyak arena bermain, tamannya asri, dan nyaman. Sayangnya kurang terawat. Di sungainya juga banyak sampah. Semoga para warga sadar pentingnya buang sampah pada tempatnya"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/116889175747244370142/reviews?hl=en,ummi kusumastuti,5,11 months ago,"Cocok untuk momong anak. Mau pagi, siang atau sore oke karena tempatnya sejuk dan rindang banyak pohonnya☺️
Banyak wahana bermainnya, bisa untuk edukasi anak. Keren poll 👌🏻👌🏻"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/107830829472776622780/reviews?hl=en,ridlo nya,5,8 months ago,"Mantap, taman di tengah kota Yogyakarta.
Ramai kalau weekend.
Tetap jaga kesopanan dan kebersihan"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/106879702388013876922/reviews?hl=en,Lanudhyta Ratnaningtyas,5,10 months ago,"Rata2 yg dateng warga perumahannya.
Kaya udah jadi ""kekuasaan"" Mereka gitu. 🥲
Jd ""tamu"" nya sungkan mau main.

Tp untuk pengelolaannya bagus. Bersih karena ada petugas dinas yg rutin bersihkan. Cuman memang banyak nyamuk karena ada di pinggir sungai. Wajar sih.
Mainan juga terawat. Jadi semoga tambah banyak lain mainannya untuk anak2.
Ada gazebo misalkan cuman mau ngobrol sama suami/istri.

MaasyaAllah nyaman sih..."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/107191960104523319376/reviews?hl=en,lisa oktaviani,4,5 years ago,"Taman tersembunyi di tengah kota jogja , sekitar 500m dari Pom bensin Gambiran. Taman yg dekat dgn Sungai Gajah Wong. Waktu ke situ pagi2 sekitar jam 06.30 tidak begitu ramai.
Cocok untuk bersantai bersantai bersama keluarga apalagi mengajak anak kecil. Pengen jajan makanan ringan, di depan taman ada yg jualan 😄
Disediakan tempat bermain anak seperti perosotan, panjat tebing mini, terowongan serta ayunan. Mau duduk2 bersama keluarga di bawah pohon rindang jg bisa, teduh karena banyak pepohonan besar. Ada jg kolam mini namun kurang terawat, airnya mengering.
Jika kalian naik sepeda/sepeda motor, ada tempat parkir khusus sepeda jg. Toilet lengkap untuk pria, wanita dan difabel. Toilet sendiri saya agak risih karena kurang terawat untuk ember dan gayungnya. Namun, untuk sekedar cuci tangan ,disana banyak keran2 dan ada sabun jg. Area wajib masker ya, jangan lupa cuci tangan, pake maskernya lur dan jaga jarak 😷😷"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/105089961608693202711/reviews?hl=en,tora ibrahim,5,2 years ago,"Lokasi di tengah kota, di dalam perumahan. Jadi cukup rindang dan jauh dari keramaian lalu lintas kendaraan bermotor.

Playgroundnya cukup banyak

Toiletnya ada, parkir motor ada di sebelah selatan tanjakan.
Tidak ada org berjualan, jadi bisa bawa makan/jajan sendiri.

Saran sih kalo kesini pakai pakaian panjang, nyamuknya banyak banget, ya karena banyak pepohonan, dan pinggir kali"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/117892261083593969326/reviews?hl=en,Abim Habibi,5,5 years ago,"Taman tersembunyi di pinggiran aliran Kali Gajah Wong. Banyak pepohonan hijau, asri, dan bersih. Banyak juga wahana permainan yang sangat cocok untuk anak-anak, seperti perosotan dan lainnya. Taman ini sangat cocok untuk dikunjungi sebagai taman edukasi. It's really good, meski letaknya yang cukup tertutup"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/109410158558807201733/reviews?hl=en,Windu Suryono,4,2 years ago,"Masalah klasik fasilitas umum 'kontrol kualitas dan perawatan', juga sekaligus kritik untuk pemda DIY pada umumnya, menambah ruang terbuka hijau yang layak seperti ini. Krn setau saya hanya taman Gajah Wong ini satu-satunya RTH layak yg gratis."
